,logline,timestamp,Action,ID,cluster_id
747,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",2017-12-23 22:19:58.423,HiH_HiHealthDataInsertStore,30002312,3
748,"initDataPrivacy the dataPrivacy switch is open, start push health data!",2017-12-23 22:19:58.424,HiH_HiSyncControl,30002312,3
749,initDataPrivacy the dataPrivacy is true,2017-12-23 22:19:58.424,HiH_,30002312,5
750,"initUserPrivacy the userPrivacy switch is open, start push user data!",2017-12-23 22:19:58.428,HiH_HiSyncControl,30002312,3
751,initUserPrivacy the userPrivacy is true,2017-12-23 22:19:58.428,HiH_,30002312,5
752,ifCanSync not! no cloud version,2017-12-23 22:19:58.428,HiH_HiSyncControl,30002312,3
753,sendSyncFailedBroadcast,2017-12-23 22:19:58.428,HiH_HiBroadcastUtil,30002312,5
754,"bulkSaveDetailHiHealthData() size = 20,totalTime = 34",2017-12-23 22:19:58.453,HiH_HiHealthDataInsertStore,30002312,3
755,"new date =20171223, type=40002,6724.0,old=7163.0",2017-12-23 22:19:58.466,HiH_DataStatManager,30002312,5
756,"new date =20171223, type=40004,4800.935999999999,old=5112.0",2017-12-23 22:19:58.468,HiH_DataStatManager,30002312,5
757,"new date =20171223, type=40003,214445.88000000006,old=210654.54000000004",2017-12-23 22:19:58.469,HiH_DataStatManager,30002312,5
758,"new date =20171223, type=40005,330.0,old=330.0",2017-12-23 22:19:58.471,HiH_DataStatManager,30002312,5
759,"new date =20171223, type=40011,6314.0,old=6137.0",2017-12-23 22:19:58.480,HiH_DataStatManager,30002312,5
760,"new date =20171223, type=40031,4508.196000000001,old=4381.818",2017-12-23 22:19:58.481,HiH_DataStatManager,30002312,5
761,"new date =20171223, type=40021,135245.88,old=131454.53999999995",2017-12-23 22:19:58.482,HiH_DataStatManager,30002312,5
762,"new date =20171223, type=40013,410.0,old=410.0",2017-12-23 22:19:58.494,HiH_DataStatManager,30002312,5
763,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995",2017-12-23 22:19:58.495,HiH_DataStatManager,30002312,5
764,"new date =20171223, type=40024,79200.0,old=79200.0",2017-12-23 22:19:58.495,HiH_DataStatManager,30002312,5
765,"new date =20171223, type=40041,6720.0,old=6480.0",2017-12-23 22:19:58.499,HiH_DataStatManager,30002312,5
766,"new date =20171223, type=40044,420.0,old=420.0",2017-12-23 22:19:58.501,HiH_DataStatManager,30002312,5
767,"new date =20171223, type=40006,7140.0,old=6900.0",2017-12-23 22:19:58.501,HiH_DataStatManager,30002312,5
768,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",2017-12-23 22:19:58.502,HiH_HiHealthDataInsertStore,30002312,3
769,startListenerChange subscribeList = [1],2017-12-23 22:19:58.505,HiH_ListenerManager,30002312,1
770,insertHiHealthData() end totalTime = 94,2017-12-23 22:19:58.505,HiH_HiHealthBinder,30002312,3
771,InsertCallBack() onSuccess  type = 0 data=true,2017-12-23 22:19:58.505,Step_FlushableStepDataCache,30002312,1
772,InsertEvent success begin:25233975 end:25233979,2017-12-23 22:19:58.505,Step_FlushableStepDataCache,30002312,1
773,setWriteDBLastDataMinute=25233979,2017-12-23 22:19:58.505,Step_SPUtils,30002312,2
774,setWriteDBLastDataMinute success,2017-12-23 22:19:58.508,Step_SPUtils,30002312,2
775,flush2DB result success,2017-12-23 22:19:58.508,Step_LSC,30002312,0
776, getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,2017-12-23 22:19:58.508,Step_SPUtils,30002312,2
777,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,2017-12-23 22:19:58.508,Step_SPUtils,30002312,6
778,checkInsertStatus stepSum or calorieSum is enough,2017-12-23 22:19:58.512,HiH_HiSyncControl,30002312,3
779,calculateCaloriesWithCache totalCalories=130116,2017-12-23 22:19:58.513,Step_ExtSDM,30002312,1
780,checkInsertStatus stepStatSum or calorieStatSum is enough,2017-12-23 22:19:58.514,HiH_HiSyncControl,30002312,3
781,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",2017-12-23 22:19:58.514,HiH_HiSyncControl,30002312,3
782,"startInsertSportSync start auto sync,app is 1",2017-12-23 22:19:58.514,HiH_HiSyncControl,30002312,3
783,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",2017-12-23 22:19:58.515,HiH_HiSyncUtil,30002312,3
784,"startInsertSportSync first 500 steps sync,do all sync",2017-12-23 22:19:58.515,HiH_HiSyncControl,30002312,3
785,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",2017-12-23 22:19:58.516,HiH_HiSyncControl,30002312,3
786,needAutoSync autoSyncSwitch is open,2017-12-23 22:19:58.517,HiH_HiSyncControl,30002312,3
787,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:19:58.517,Step_ExtSDM,30002312,1
788,"initDataPrivacy the dataPrivacy switch is open, start push health data!",2017-12-23 22:19:58.518,HiH_HiSyncControl,30002312,3
789,initDataPrivacy the dataPrivacy is true,2017-12-23 22:19:58.518,HiH_,30002312,5
790,"initUserPrivacy the userPrivacy switch is open, start push user data!",2017-12-23 22:19:58.518,HiH_HiSyncControl,30002312,3
791,initUserPrivacy the userPrivacy is true,2017-12-23 22:19:58.518,HiH_,30002312,5
792,ifCanSync not! no cloud version,2017-12-23 22:19:58.518,HiH_HiSyncControl,30002312,3
793,sendSyncFailedBroadcast,2017-12-23 22:19:58.518,HiH_HiBroadcastUtil,30002312,5
794,REPORT : 7163 5114 153431 240,2017-12-23 22:19:58.519,Step_StandReportReceiver,30002312,4
795,onStandStepChanged 3737,2017-12-23 22:19:58.863,Step_LSC,30002312,0
796,onExtend:1514038799000 2 0 4,2017-12-23 22:19:58.872,Step_LSC,30002312,0
797, getTodayTotalDetailSteps = 1514038680000##7163##548935##8661##16256##27442827,2017-12-23 22:19:59.164,Step_SPUtils,30002312,2
798,setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,2017-12-23 22:19:59.166,Step_SPUtils,30002312,6
799,calculateCaloriesWithCache totalCalories=130159,2017-12-23 22:19:59.175,Step_ExtSDM,30002312,1
800,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:19:59.178,Step_ExtSDM,30002312,1
801,REPORT : 7165 5115 153474 240,2017-12-23 22:19:59.182,Step_StandReportReceiver,30002312,4
802,onStandStepChanged 3739,2017-12-23 22:19:59.365,Step_LSC,30002312,0
803,onExtend:1514038800000 2 0 4,2017-12-23 22:19:59.373,Step_LSC,30002312,0
804, getTodayTotalDetailSteps = 1514038680000##7165##548940##8661##16256##27443484,2017-12-23 22:19:59.667,Step_SPUtils,30002312,2
805,setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,2017-12-23 22:19:59.667,Step_SPUtils,30002312,6
806,calculateCaloriesWithCache totalCalories=130201,2017-12-23 22:19:59.677,Step_ExtSDM,30002312,1
807,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:19:59.681,Step_ExtSDM,30002312,1
808,REPORT : 7167 5117 153517 240,2017-12-23 22:19:59.682,Step_StandReportReceiver,30002312,4
809,onStandStepChanged 3742,2017-12-23 22:19:59.862,Step_LSC,30002312,0
810,onExtend:1514038800000 3 0 4,2017-12-23 22:19:59.871,Step_LSC,30002312,0
811,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:20:00.130,Step_LSC,30002312,0
812, getTodayTotalDetailSteps = 1514038680000##7167##548945##8661##16256##27443986,2017-12-23 22:20:00.165,Step_SPUtils,30002312,2
813,setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,2017-12-23 22:20:00.165,Step_SPUtils,30002312,6
814,calculateCaloriesWithCache totalCalories=130266,2017-12-23 22:20:00.174,Step_ExtSDM,30002312,1
815,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:00.177,Step_ExtSDM,30002312,1
816,REPORT : 7170 5119 153581 240,2017-12-23 22:20:00.179,Step_StandReportReceiver,30002312,4
817,onStandStepChanged 3745,2017-12-23 22:20:00.363,Step_LSC,30002312,0
818,onExtend:1514038801000 3 0 4,2017-12-23 22:20:00.374,Step_LSC,30002312,0
819, getTodayTotalDetailSteps = 1514038740000##7170##548996##8661##16256##27444484,2017-12-23 22:20:00.666,Step_SPUtils,30002312,2
820,setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,2017-12-23 22:20:00.666,Step_SPUtils,30002312,6
821,calculateCaloriesWithCache totalCalories=130330,2017-12-23 22:20:00.679,Step_ExtSDM,30002312,1
822,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:00.688,Step_ExtSDM,30002312,1
823,REPORT : 7173 5121 153645 240,2017-12-23 22:20:00.693,Step_StandReportReceiver,30002312,4
824,onStandStepChanged 3746,2017-12-23 22:20:00.863,Step_LSC,30002312,0
825,onExtend:1514038801000 1 0 4,2017-12-23 22:20:00.872,Step_LSC,30002312,0
826, getTodayTotalDetailSteps = 1514038740000##7173##549047##8661##16256##27444985,2017-12-23 22:20:01.166,Step_SPUtils,30002312,2
827,setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,2017-12-23 22:20:01.166,Step_SPUtils,30002312,6
828,calculateCaloriesWithCache totalCalories=130351,2017-12-23 22:20:01.181,Step_ExtSDM,30002312,1
829,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:01.186,Step_ExtSDM,30002312,1
830,REPORT : 7174 5122 153667 240,2017-12-23 22:20:01.186,Step_StandReportReceiver,30002312,4
831,onStandStepChanged 3748,2017-12-23 22:20:01.363,Step_LSC,30002312,0
832,onExtend:1514038802000 2 0 4,2017-12-23 22:20:01.378,Step_LSC,30002312,0
833, getTodayTotalDetailSteps = 1514038740000##7174##549098##8661##16256##27445485,2017-12-23 22:20:01.664,Step_SPUtils,30002312,2
834,setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,2017-12-23 22:20:01.665,Step_SPUtils,30002312,6
835,calculateCaloriesWithCache totalCalories=130394,2017-12-23 22:20:01.679,Step_ExtSDM,30002312,1
836,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:01.687,Step_ExtSDM,30002312,1
837,REPORT : 7176 5123 153709 240,2017-12-23 22:20:01.692,Step_StandReportReceiver,30002312,4
838,onStandStepChanged 3751,2017-12-23 22:20:01.863,Step_LSC,30002312,0
839,onExtend:1514038802000 3 0 4,2017-12-23 22:20:01.873,Step_LSC,30002312,0
840, getTodayTotalDetailSteps = 1514038740000##7176##549149##8661##16256##27445983,2017-12-23 22:20:02.164,Step_SPUtils,30002312,2
841,setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,2017-12-23 22:20:02.165,Step_SPUtils,30002312,6
842,calculateCaloriesWithCache totalCalories=130458,2017-12-23 22:20:02.174,Step_ExtSDM,30002312,1
843,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:02.178,Step_ExtSDM,30002312,1
844,REPORT : 7179 5125 153774 240,2017-12-23 22:20:02.179,Step_StandReportReceiver,30002312,4
845,onStandStepChanged 3753,2017-12-23 22:20:02.365,Step_LSC,30002312,0
846,onExtend:1514038803000 2 0 4,2017-12-23 22:20:02.375,Step_LSC,30002312,0
847, getTodayTotalDetailSteps = 1514038740000##7179##549200##8661##16256##27446483,2017-12-23 22:20:02.670,Step_SPUtils,30002312,2
848,setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,2017-12-23 22:20:02.671,Step_SPUtils,30002312,6
849,calculateCaloriesWithCache totalCalories=130501,2017-12-23 22:20:02.678,Step_ExtSDM,30002312,1
850,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:02.693,Step_ExtSDM,30002312,1
851,REPORT : 7181 5127 153817 240,2017-12-23 22:20:02.695,Step_StandReportReceiver,30002312,4
852,onStandStepChanged 3755,2017-12-23 22:20:02.863,Step_LSC,30002312,0
853,onExtend:1514038803000 2 0 4,2017-12-23 22:20:02.874,Step_LSC,30002312,0
854, getTodayTotalDetailSteps = 1514038740000##7181##549251##8661##16256##27446989,2017-12-23 22:20:03.164,Step_SPUtils,30002312,2
855,setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,2017-12-23 22:20:03.165,Step_SPUtils,30002312,6
856,calculateCaloriesWithCache totalCalories=130544,2017-12-23 22:20:03.175,Step_ExtSDM,30002312,1
857,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:03.179,Step_ExtSDM,30002312,1
858,REPORT : 7183 5128 153859 240,2017-12-23 22:20:03.180,Step_StandReportReceiver,30002312,4
859,onStandStepChanged 3757,2017-12-23 22:20:03.862,Step_LSC,30002312,0
860,onExtend:1514038804000 2 0 4,2017-12-23 22:20:03.873,Step_LSC,30002312,0
861, getTodayTotalDetailSteps = 1514038740000##7183##549302##8661##16256##27447483,2017-12-23 22:20:04.166,Step_SPUtils,30002312,2
862,setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,2017-12-23 22:20:04.167,Step_SPUtils,30002312,6
863,calculateCaloriesWithCache totalCalories=130587,2017-12-23 22:20:04.187,Step_ExtSDM,30002312,1
864,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:04.193,Step_ExtSDM,30002312,1
865,REPORT : 7185 5130 153902 240,2017-12-23 22:20:04.193,Step_StandReportReceiver,30002312,4
866,onStandStepChanged 3758,2017-12-23 22:20:04.362,Step_LSC,30002312,0
867,onExtend:1514038805000 1 0 4,2017-12-23 22:20:04.373,Step_LSC,30002312,0
868, getTodayTotalDetailSteps = 1514038740000##7185##549353##8661##16256##27448486,2017-12-23 22:20:04.664,Step_SPUtils,30002312,2
869,setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,2017-12-23 22:20:04.665,Step_SPUtils,30002312,6
870,calculateCaloriesWithCache totalCalories=130608,2017-12-23 22:20:04.673,Step_ExtSDM,30002312,1
871,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:04.676,Step_ExtSDM,30002312,1
872,REPORT : 7186 5130 153924 240,2017-12-23 22:20:04.680,Step_StandReportReceiver,30002312,4
873,onStandStepChanged 3759,2017-12-23 22:20:05.362,Step_LSC,30002312,0
874,onExtend:1514038806000 1 0 4,2017-12-23 22:20:05.377,Step_LSC,30002312,0
875, getTodayTotalDetailSteps = 1514038740000##7186##549404##8661##16256##27448983,2017-12-23 22:20:05.662,Step_SPUtils,30002312,2
876,setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,2017-12-23 22:20:05.664,Step_SPUtils,30002312,6
877,calculateCaloriesWithCache totalCalories=130630,2017-12-23 22:20:05.672,Step_ExtSDM,30002312,1
878,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:05.675,Step_ExtSDM,30002312,1
879,REPORT : 7187 5131 153945 240,2017-12-23 22:20:05.675,Step_StandReportReceiver,30002312,4
880,onStandStepChanged 3760,2017-12-23 22:20:07.364,Step_LSC,30002312,0
881,onExtend:1514038808000 1 0 4,2017-12-23 22:20:07.378,Step_LSC,30002312,0
882, getTodayTotalDetailSteps = 1514038740000##7187##549455##8661##16256##27449982,2017-12-23 22:20:07.665,Step_SPUtils,30002312,2
883,setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,2017-12-23 22:20:07.666,Step_SPUtils,30002312,6
884,calculateCaloriesWithCache totalCalories=130651,2017-12-23 22:20:07.681,Step_ExtSDM,30002312,1
885,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:07.686,Step_ExtSDM,30002312,1
886,REPORT : 7188 5132 153966 240,2017-12-23 22:20:07.690,Step_StandReportReceiver,30002312,4
887,onStandStepChanged 3761,2017-12-23 22:20:07.864,Step_LSC,30002312,0
888,onExtend:1514038808000 1 0 4,2017-12-23 22:20:07.875,Step_LSC,30002312,0
889, getTodayTotalDetailSteps = 1514038740000##7188##549506##8661##16256##27451985,2017-12-23 22:20:08.172,Step_SPUtils,30002312,2
890,setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,2017-12-23 22:20:08.173,Step_SPUtils,30002312,6
891,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:20:08.180,Step_ExtSDM,30002312,1
892,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:08.182,Step_ExtSDM,30002312,1
893,REPORT : 7189 5132 153988 240,2017-12-23 22:20:08.185,Step_StandReportReceiver,30002312,4
894,onStandStepChanged 3761,2017-12-23 22:20:12.863,Step_LSC,30002312,0
895,onExtend:1514038813000 0 0 0,2017-12-23 22:20:12.874,Step_LSC,30002312,0
896, getTodayTotalDetailSteps = 1514038740000##7189##549557##8661##16256##27452491,2017-12-23 22:20:13.164,Step_SPUtils,30002312,2
897,setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,2017-12-23 22:20:13.165,Step_SPUtils,30002312,6
898,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:20:13.180,Step_ExtSDM,30002312,1
899,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:13.184,Step_ExtSDM,30002312,1
900,onStandStepChanged 3761,2017-12-23 22:20:15.873,Step_LSC,30002312,0
901,onExtend:1514038816000 0 0 5,2017-12-23 22:20:15.885,Step_LSC,30002312,0
902, getTodayTotalDetailSteps = 1514038740000##7189##549608##8661##16256##27457484,2017-12-23 22:20:16.175,Step_SPUtils,30002312,2
903,setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,2017-12-23 22:20:16.175,Step_SPUtils,30002312,6
904,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:20:16.186,Step_ExtSDM,30002312,1
905,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:20:16.194,Step_ExtSDM,30002312,1
906,onReceive action: android.intent.action.SCREEN_OFF,2017-12-23 22:20:18.586,Step_StandReportReceiver,30002312,4
907,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:22:37.638,Step_LSC,30002312,0
908,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:23:41.831,Step_LSC,30002312,0
909,onStandStepChanged 3761,2017-12-23 22:24:22.157,Step_LSC,30002312,0
910,onExtend:1514038819000 0 0 5,2017-12-23 22:24:22.165,Step_LSC,30002312,0
911,onExtend:1514038879000 0 0 5,2017-12-23 22:24:22.165,Step_LSC,30002312,0
912,onExtend:1514038939000 0 0 5,2017-12-23 22:24:22.165,Step_LSC,30002312,0
913,onExtend:1514038999000 0 0 5,2017-12-23 22:24:22.165,Step_LSC,30002312,0
914,onExtend:1514039059000 0 0 0,2017-12-23 22:24:22.165,Step_LSC,30002312,0
915,onReceive action: android.intent.action.SCREEN_ON,2017-12-23 22:24:22.204,Step_StandReportReceiver,30002312,4
916,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,2017-12-23 22:24:22.206,Step_LSC,30002312,0
917,flush sensor data,2017-12-23 22:24:22.206,Step_StandStepCounter,30002312,4
918, getTodayTotalDetailSteps = 1514038740000##7189##549659##8661##16256##27460494,2017-12-23 22:24:22.207,Step_SPUtils,30002312,2
919,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,2017-12-23 22:24:22.207,Step_SPUtils,30002312,2
920,onStandStepChanged 3761,2017-12-23 22:24:22.208,Step_LSC,30002312,0
921,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:24:22.214,Step_ExtSDM,30002312,1
922,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:24:22.215,Step_ExtSDM,30002312,1
923,REPORT : 7189 5132 153988 240,2017-12-23 22:24:22.215,Step_StandReportReceiver,30002312,4
924,onStandStepChanged 3761,2017-12-23 22:24:22.309,Step_LSC,30002312,0
925,onExtend:1514039062000 0 0 0,2017-12-23 22:24:22.310,Step_LSC,30002312,0
926,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:24:22.344,Step_LSC,30002312,0
927, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27706526,2017-12-23 22:24:22.516,Step_SPUtils,30002312,2
928,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,2017-12-23 22:24:22.516,Step_SPUtils,30002312,2
929,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:24:22.524,Step_ExtSDM,30002312,1
930,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:24:22.526,Step_ExtSDM,30002312,1
931,onStandStepChanged 3761,2017-12-23 22:24:51.883,Step_LSC,30002312,0
932,onExtend:1514039091000 0 0 5,2017-12-23 22:24:51.892,Step_LSC,30002312,0
933, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27706835,2017-12-23 22:24:52.184,Step_SPUtils,30002312,2
934,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,2017-12-23 22:24:52.185,Step_SPUtils,30002312,2
935,calculateCaloriesWithCache totalCalories=130673,2017-12-23 22:24:52.200,Step_ExtSDM,30002312,1
936,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:24:52.210,Step_ExtSDM,30002312,1
937,onStandStepChanged 3761,2017-12-23 22:24:53.884,Step_LSC,30002312,0
938,onExtend:1514039093000 0 0 0,2017-12-23 22:24:53.897,Step_LSC,30002312,0
939, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27736503,2017-12-23 22:24:54.185,Step_SPUtils,30002312,2
